Lipid,Formula,File,Sample,pD,Summed Abundance,Condition,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84
PE 35:1,C40H78NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,933839761.7,100%-DGly,0,0,0,0,0,0,2.99E-05,0.000191583,0.000571792,0.00139944,0.002827942,0.005137669,0.008382033,0.01279607,0.017482058,0.021583746,0.024608995,0.025326351,0.023864334,0.020427939,0.016279332,0.011797009,0.007821274,0.004794495,0.002700618,0.001426989,0.000674806,0.00030943,0.000116348,4.25E-05,7.09E-06,4.59E-06,3.34E-05,8.21E-05,0.00014831,0.000270506,0.000425609,0.000823123,0.003430121,0.01837975,0.062687605,0.027804655,0.008984838,0.011097143,0.031347222,0.013624555,0.003814555,0.001027067,0.000586686,0.000395438,0.000224194,0.000135871,0.000106046,3.57E-05,0,0,0,0,0,4.17E-06,0,0,0,0,0,0,0,0,0,0,0,0.008347365,0.028996776,0.136567318,0.495136433,1,0.402127741,0.100128013,0,0,0,0,0,0,0
PE 35:1,C40H78NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,883452605.3,100%-DGly,0,0,0,0,0,0,1.43E-05,9.46E-05,0.000315927,0.000705058,0.001484855,0.002722977,0.004545058,0.006806942,0.009214982,0.011477316,0.013051129,0.013566051,0.012839105,0.011028544,0.008693093,0.006349307,0.004298455,0.002586185,0.001460249,0.000745773,0.000370389,0.000165934,3.28E-05,2.31E-05,8.84E-06,4.28E-06,0,4.54E-05,0.000129751,0.000203844,0.000323642,0.000746329,0.00324393,0.017278232,0.054448259,0.02432452,0.007608725,0.009643226,0.026326087,0.011266064,0.00320261,0.00081618,0.000459928,0.000300942,0.000221906,9.14E-05,3.93E-05,1.28E-05,0,5.30E-06,0,0,4.98E-06,3.26E-06,0,0,0,0,0,0,0,0,0,0,0,0.010531662,0.034745181,0.160321645,0.540528896,1,0.398438218,0.099026435,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,38092531.53,0%-DGlu,0,0,0,0,0.002823411,0.011240852,0.037323452,0.076202319,0.136120266,0.221362037,0.331519966,0.457633577,0.601147028,0.736777098,0.872344422,0.964099265,1,0.989393104,0.916590318,0.781839044,0.648490723,0.503785281,0.371851947,0.259724532,0.170133363,0.0988235,0.06070403,0.031109456,0.015846843,0.005681327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,45251549.17,0%-DGlu,0,0,0,0,0.002918004,0.012942667,0.034009444,0.075333538,0.137084238,0.222064966,0.336547914,0.460188028,0.59456453,0.739248649,0.867005844,0.967198676,0.99669171,1,0.919561134,0.791964731,0.660740232,0.509304225,0.377527653,0.260420668,0.166239435,0.100048613,0.0585041,0.029950211,0.011616982,0.003520952,0.001938753,0.000468272,0.000263001,0,0.0004052,0.000505947,0.002702746,0.00757099,0.009347144,0.014712319,0.024082146,0.029365427,0.033406527,0.038845818,0.041514728,0.039074788,0.041308774,0.036038176,0.027324683,0.019326628,0.014101177,0.007234502,0.001948546,0.00103116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,37320903.22,0%-DGlu,0,0,0,0,0.001918834,0.013784526,0.037417714,0.074314867,0.138940381,0.224459842,0.331504943,0.455870481,0.603441029,0.740693392,0.867820615,0.970477038,1,0.990791122,0.915987202,0.800740271,0.667815216,0.518288766,0.378077554,0.260967421,0.169581255,0.103933105,0.058098639,0.030188034,0.01138094,0.002776079,0.000832361,0.000411761,0.000176687,0,0,0.000304939,0.000396832,0.002726517,0.00618889,0.009449477,0.014318297,0.017165836,0.021601171,0.024426653,0.025204865,0.026182228,0.026421081,0.020530582,0.017432479,0.010427487,0.007467383,0.00538255,0.000302458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,53998935.26,0%-DGly,0,0,0,0,0.000165495,0.004161592,0.016095261,0.045087361,0.09890072,0.175391912,0.267425234,0.387396113,0.509066345,0.65346594,0.793926596,0.918496685,1,0.994614931,0.933255704,0.807694533,0.638481053,0.476140105,0.326056756,0.209502471,0.123472035,0.069844012,0.033322153,0.013959981,0.004312227,0.000619343,0.000181809,0,0,0.000450334,0,0,0,0,0,0.000817222,0.001558525,0.002089926,0.005010667,0.006324278,0.004724444,0.004392118,0.003426788,0.003082791,0.00162924,0.000857552,0,0.001950069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000590949,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,50296036.37,0%-DGly,0,0,0,0,0.0007426,0.002338068,0.012442372,0.036392645,0.074137933,0.13498069,0.217118418,0.313883423,0.435339507,0.579807924,0.730560336,0.859902506,0.966604466,1,0.96195244,0.846483881,0.691527893,0.531468369,0.368524149,0.244669041,0.148347304,0.082532647,0.041626067,0.017894316,0.007215377,0.001815914,0.000369568,0,0.000704515,0,0,0,0,0.000173622,0.000248033,0,0.000973643,0.001790878,0.00093203,0.002042925,0.001419272,0.002777522,0.001282773,0.001367503,0.000410615,0.000530611,0.000316546,0.002315698,0,0,0,0.000160426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,49227803.17,0%-DGly,0,0,0,0,0,0.002387751,0.011831888,0.033126828,0.07390042,0.132466277,0.205264791,0.307659944,0.42973461,0.573435907,0.729688944,0.867329461,0.964494754,1,0.958916317,0.839518203,0.682343705,0.513765104,0.359846683,0.237255994,0.141648209,0.078275464,0.039023932,0.015207179,0.006189858,0.001912183,0.000307101,0.000124983,0.000369647,0,0,0,0,0,0,0.000248395,0,0.00039662,0.000480164,0.001208436,0.000704441,0.000263869,0.000239361,0.000292073,0.000411916,0,0,0.000751516,0,0,0,0,0.000149148,0,0.000206338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,67621493.14,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0.00022432,0,0,0,0,0.00118259,0.003980658,0.008056612,0.01758414,0.028685107,0.045473308,0.062985389,0.07966497,0.088532676,0.089209795,0.082653492,0.070193505,0.052901853,0.036455836,0.02296867,0.01584881,0.013694426,0.0241813,0.043101903,0.068800029,0.110904258,0.168700987,0.249930375,0.360503375,0.46802113,0.597941538,0.726956494,0.842423202,0.939169256,1,0.994755449,0.953076132,0.86318238,0.739596135,0.609258155,0.468079374,0.33755879,0.231134198,0.153852402,0.092713784,0.053698414,0.026864668,0.012921057,0.005164981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214559,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,101997896.8,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000863114,0.004436737,0.009348208,0.02174423,0.034087709,0.052872378,0.07176406,0.092075437,0.101376346,0.10207126,0.09681346,0.080710347,0.059025335,0.042586068,0.026917591,0.016857683,0.015396125,0.019910539,0.036535647,0.062150487,0.098887158,0.148800131,0.228330377,0.330142297,0.451739377,0.58814672,0.71766604,0.853445037,0.938854191,1,0.993290518,0.945634512,0.854017757,0.730971153,0.605408334,0.454819218,0.328595636,0.231215353,0.149103191,0.088546419,0.050067285,0.026953165,0.010660204,0.004626509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,80204578.09,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050729,0.003249514,0.009270279,0.017907765,0.031835934,0.049669359,0.066491818,0.08596776,0.093472943,0.09476118,0.092450711,0.075445992,0.055892535,0.039246912,0.025155582,0.016721444,0.016303478,0.022164561,0.040065117,0.064875026,0.103419783,0.162555294,0.242491475,0.343545618,0.455129039,0.587907741,0.721412333,0.85134334,0.93638717,0.993686564,1,0.956741273,0.870934198,0.739319208,0.606728578,0.470617304,0.341753494,0.241009243,0.156597805,0.094573524,0.053427546,0.02796126,0.013260802,0.004809245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268722,0,0,0,0,0,0,0
PE 36:1,C41H80NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,50497226.14,100%-DGly,0,0,0,0,0,0,0,0.000241298,0.001081337,0.002429396,0.004650229,0.007800725,0.011410169,0.015867538,0.02052047,0.025012725,0.027800855,0.027780699,0.027032962,0.022384677,0.019199674,0.013693266,0.008807935,0.005349198,0.002378622,0.000756633,4.87E-05,0,0,0,8.97E-05,0,4.49E-05,0,0,0,0,0,0.000123738,0.000250302,0.004247106,0.028047953,0.092223411,0.040719368,0.012418955,0.002705716,0.00208001,0.00115311,0.001630683,0.000469515,0.000221854,0.00021931,3.88E-05,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085113362,0.178477251,0.571260725,1,0.39603518,0.10058468,0.007479184,0.000174267,0,0,0
PE 36:1,C41H80NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,95784753.4,100%-DGly,0,0,0,0,0,0,0,0,4.23E-05,3.69E-05,0.000282244,0.000639877,0.001037965,0.001757297,0.002242465,0.003139402,0.003532398,0.003926095,0.003843907,0.003129248,0.002658205,0.00186877,0.000623801,0.000384706,0.000141607,0,0,0,0,0,0,0,0,0,0,0,0.000104568,0,2.51E-05,0.00017462,0.002431156,0.020268408,0.068461623,0.030273261,0.008711086,0.001438766,0.001275987,0.000696418,0.000682574,0.000196641,0,5.14E-05,3.36E-05,0,0,0,0,5.63E-05,8.25E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060713128,0.144364747,0.518838248,1,0.407548372,0.105263537,0.009610792,0.000223842,0,0,0
PE 36:1,C41H80NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,99348102.69,100%-DGly,0,0,0,0,0,0,0,0,0,0,2.02E-05,0.000162061,0.000346698,0.000717066,0.001166065,0.001619655,0.00158398,0.001623434,0.001781918,0.001180549,0.001102976,0.000564189,0.000279474,0.000212916,0,0,0,0,0,0,2.40E-05,0,3.58E-05,0,0,0,9.45E-05,2.91E-05,0,4.08E-05,0.002853562,0.022713902,0.074611527,0.032827231,0.009209519,0.001312246,0.000867141,0.000705262,0.001304792,0.000293359,0,0.000207745,0,0,0,0,0,2.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060148607,0.170454678,0.568562019,1,0.405830834,0.10398469,0.004904741,0.000102596,0,0,0
PE 36:2,C41H78NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,478257112.6,0%-DGlu,0,0,0,0,0,0.000674868,0.002872321,0.010898738,0.025057669,0.052294272,0.098528896,0.171491685,0.27271029,0.407807499,0.558542457,0.714124611,0.854945761,0.951419738,1,0.974601394,0.883645137,0.756843718,0.604269707,0.456214187,0.324801175,0.217508131,0.139579105,0.082373668,0.046784553,0.0238942,0.011013,0.004577742,0.001692259,0.001255872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,477704074.6,0%-DGlu,0,0,0,0,0,0.000836594,0.003106029,0.010492059,0.025593897,0.051712691,0.098783661,0.16877447,0.273380436,0.402802487,0.552114261,0.707432688,0.851959759,0.953636364,1,0.973306734,0.896501534,0.763677404,0.618781821,0.467726616,0.335634981,0.223272128,0.144284976,0.087516178,0.050383564,0.026629425,0.010710822,0.005427905,0.001791969,0.000681875,0.000295276,0.000656147,0.001139465,0.001887949,0.003098454,0.004302758,0.00537556,0.006450919,0.007569775,0.008027961,0.007955792,0.007356552,0.006705431,0.005263483,0.004370938,0.002877996,0.0020893,0.001059122,0.000929901,0.000375738,9.43E-05,1.82E-05,0,0,6.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85E-05,0.000645918,0.001573473,0.000403603,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,436096524.5,0%-DGlu,0,0,0,0,0,0.000675662,0.003916662,0.010683598,0.026623147,0.055526447,0.102619018,0.177257301,0.278023655,0.408965829,0.560997202,0.717694329,0.856849394,0.948962747,1,0.964131784,0.877014327,0.747123256,0.602957153,0.453321698,0.324068619,0.21933163,0.139861174,0.083184149,0.047840555,0.023460513,0.011358988,0.005100794,0.001482049,0.000564699,0.000327961,0.000197303,0.000570316,0.001448202,0.002321281,0.003197762,0.004112057,0.005489503,0.006019133,0.006385652,0.006248365,0.006201216,0.004833109,0.003965366,0.002937049,0.002273509,0.001311349,0.000867633,0.00042842,0.000473839,1.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296077,0.00111087,0.000243618,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,659167212.2,0%-DGly,0,0,0,0,0,6.35E-05,0.000202679,0.001370073,0.006120063,0.016817675,0.039889478,0.082088598,0.154695391,0.262185718,0.409454592,0.585110964,0.764381082,0.910497623,1,0.997978935,0.923017153,0.789290466,0.612811093,0.440603236,0.293976421,0.178743687,0.102705823,0.054586081,0.027206303,0.011974868,0.004597947,0.001322307,0.000330322,1.78E-05,7.52E-05,1.91E-05,0,0.000266378,0.000554277,0.000764217,0.001095289,0.00129034,0.001453333,0.001699016,0.001546753,0.001520091,0.001449929,0.000942585,0.000723179,0.000518315,0.000297214,0.000203845,7.70E-05,0.000106198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-05,0.000215899,0,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,634115422.5,0%-DGly,0,0,0,0,0,1.84E-05,0.000216265,0.00106472,0.005568376,0.014835784,0.036086748,0.074098886,0.140834705,0.240996948,0.3798025,0.549671619,0.728451592,0.879119982,0.983121005,1,0.941431458,0.813956672,0.653873054,0.478777659,0.323620715,0.204087317,0.117803586,0.065095011,0.031680502,0.014052003,0.005706797,0.001876771,0.000581339,0.000144199,0,0,0,0.000115129,0.000263062,0.000279791,0.000722038,0.00073146,0.000603314,0.001139141,0.001031713,0.000930148,0.000756412,0.000688705,0.000453995,0.000260436,8.22E-05,3.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53E-05,0,0,0,0.000124333,0,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,643006032,0%-DGly,0,0,0,0,0,3.62E-05,0.000223796,0.001561422,0.006032973,0.01668459,0.037808408,0.079433416,0.147091736,0.249548748,0.388492426,0.560132088,0.735785519,0.886152892,0.98198742,1,0.940940098,0.803626693,0.640300299,0.467826519,0.315494723,0.197654327,0.113493937,0.060324481,0.030267994,0.013558296,0.005297839,0.001554986,0.000436167,3.98E-05,6.86E-05,0,1.90E-05,1.44E-05,0.000122837,0.000146567,0.000387572,0.000517174,0.000582012,0.000550909,0.000602032,0.000487673,0.000447137,0.000331745,0.000328189,0.000138292,8.52E-05,1.62E-05,0,0.000124345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16E-05,0,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,485849860.6,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,9.96E-05,0.000119568,3.05E-05,8.94E-05,0.000269483,0.000347482,0.000688397,0.000586848,0.001453089,0.000663757,6.28E-05,4.49E-05,0,0.000119026,0.000309204,0.000610626,0.001687222,0.005948761,0.011400095,0.024398529,0.045632665,0.077653701,0.126940218,0.196845445,0.288791192,0.400470569,0.527284418,0.664807862,0.790798166,0.899166027,0.968912468,1,0.970614519,0.902244733,0.79200903,0.671299498,0.531440227,0.400887915,0.284624032,0.190382961,0.121696821,0.072968339,0.041090329,0.020265694,0.009403693,0.00357101,0.001237939,0.000408734,0,0,0,0,0,0,0,0,0,0,8.16E-05,0,0,0,0.000334253,0.001269231,0.000349982,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,594960380.4,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,6.95E-05,0,0,4.65E-05,0,0,0,0.000181789,0.00103786,5.60E-05,0,0,0,3.82E-05,0.000156822,0.000342676,0.001409122,0.004509494,0.010016641,0.021256164,0.041776827,0.073017839,0.118684783,0.188212004,0.272979454,0.386709748,0.514301728,0.646899758,0.782541033,0.892266792,0.966385494,1,0.973232824,0.903402647,0.798909366,0.672056126,0.535896729,0.39784314,0.281588274,0.187061186,0.120071323,0.069714894,0.039112802,0.01843205,0.00889834,0.003518372,0.001208627,0.000209204,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22E-05,0.001205811,0.002295319,0.000636561,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_75D2O_Glu_3_pos,75D2O_HGlu_3,0.5,441368228.6,75%-DGlu,0,0,0,0,0,0,0,0,0,0,0,0,4.38E-05,3.73E-05,0,0,0,0,4.80E-05,0.000135624,0.001552109,0.000661072,0.000131364,3.96E-05,0,0,0.000301808,0.000416989,0.002225855,0.005296885,0.011265327,0.023767359,0.043975978,0.077822627,0.125919789,0.195221537,0.283894882,0.394850356,0.525820556,0.657388271,0.792189476,0.901624616,0.968247467,1,0.969355955,0.901620528,0.794910346,0.662496609,0.526414631,0.395187274,0.282102911,0.188421802,0.121090979,0.07118322,0.038749849,0.020225123,0.009278603,0.003715284,0.001174782,0.000246431,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19E-05,0.00044298,0.001441218,0.000327992,0,0,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_D2O_DGlycerol_1_pos,D2O_DGly_1,0.99,466946053.6,100%-DGly,0,0,0,0,0,0,0,0,2.45E-05,5.61E-05,0.000181846,0.000379823,0.001047101,0.001794624,0.002810027,0.00410584,0.005170597,0.00653095,0.007413286,0.00764999,0.007142651,0.006146356,0.004783655,0.003551289,0.002278392,0.001513145,0.000848353,0.000368255,0.000222711,5.09E-05,1.24E-05,0,7.75E-06,0,7.71E-06,9.25E-06,4.18E-05,7.72E-05,0.000148051,0.000160932,0.000311076,0.000361916,0.000258471,0.000275079,0.000289431,0.000214683,0.000142576,0.000126943,6.10E-05,2.03E-05,6.47E-06,6.35E-06,0,2.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001591851,0.007039491,0.033989665,0.155390256,0.527584045,1,0.406268379,0.102694974,0.006422592,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_D2O_DGlycerol_2_pos,D2O_DGly_2,0.99,565193933.7,100%-DGly,0,0,0,0,0,2.18E-05,0,0,0,0,8.31E-06,3.17E-05,0.000102851,0.000240076,0.000328413,0.000652769,0.001070391,0.001304629,0.001309658,0.001384601,0.001416464,0.001154127,0.000804626,0.000601108,0.000363872,0.000165673,7.27E-05,2.83E-05,8.66E-05,8.87E-06,0,0,9.54E-06,0,1.84E-05,0,0,1.93E-05,5.93E-05,9.06E-05,5.22E-05,0.000115117,0.000100708,0.000143636,0.000160753,0.000293238,8.35E-05,0.000234815,5.59E-05,1.42E-05,0,0,0,8.31E-05,0,0,2.77E-05,7.71E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.001061027,0.005379389,0.027494813,0.134318167,0.492903947,1,0.41375451,0.105385333,0.007357942,0,0,0,0,0,0
PE 36:2,C41H78NO8P,DL_D2O_DGlycerol_3_pos,D2O_DGly_3,0.99,379913271.1,100%-DGly,0,0,0,0,0,0,0,0,0,0,0,9.32E-06,5.84E-05,7.12E-05,0.000117477,0.000331111,0.000473799,0.000741692,0.00093177,0.000843466,0.000863783,0.000627924,0.000544555,0.0003845,0.000278206,0.000102487,3.08E-05,2.35E-05,3.92E-05,0,0,2.51E-05,0,0,0,0,1.38E-05,2.31E-05,0.000102668,7.95E-05,0.000106398,0.000133195,8.93E-05,0.000149367,0.000123534,0.000283035,4.40E-05,0.000386625,3.04E-05,0,0,0,0,0.000104187,0,0,0,0,1.25E-05,0,0,0,0,0,0,0,0,0,0,0,0.000788417,0.005585898,0.033209869,0.159052375,0.538524577,1,0.411887724,0.104677586,0.011829237,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_H2O_DGlu_1_pos,H2O_DGlu_1,0.2,1237972.94,0%-DGlu,0,0.110076904,0.268327538,0.524387633,0.777476627,0.923328434,1,0.959135072,0.831970846,0.79810354,0.755112209,0.824568357,0.756140341,0.789588531,0.695888564,0.740868951,0.560490997,0.461595291,0.360431187,0.171300621,0.074171426,0.035023486,0.007288891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04734894,0.038919129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_H2O_DGlu_2_pos,H2O_DGlu_2,0.2,1542688.66,0%-DGlu,0,0.099805589,0.286714369,0.511080743,0.765615312,0.880584076,1,0.840203959,0.744748477,0.633311552,0.655558866,0.631299449,0.675625264,0.645855014,0.56751108,0.560463034,0.454145391,0.386646852,0.31634714,0.179452203,0.057026223,0,0,0,0,0,0,0,0,0.008647995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059983063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_H2O_DGlu_3_pos,H2O_DGlu_3,0.2,1409413.51,0%-DGlu,0,0.093316255,0.270829727,0.541726693,0.801619935,0.861241933,1,0.902162982,0.787509537,0.741981826,0.769368126,0.692862379,0.70811429,0.685779109,0.634424557,0.568638533,0.565542136,0.375596218,0.30662461,0.162317374,0.097897024,0.017848779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_H2O_DGlycerol_1_pos,H2O_DGly_1,0.2,2943320.71,0%-DGly,0,0,0,0,0.001645201,0.073796696,0.20614821,0.382376141,0.447092817,0.658530658,0.898164766,1,0.998884873,0.887578664,0.739669816,0.576682598,0.396884514,0.256388403,0.142648244,0.084309607,0.024935501,0.009243395,0.001625054,0,0,0,0,0,0,0,0,0,0,0,0.008229214,0.007613145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_H2O_DGlycerol_2_pos,H2O_DGly_2,0.2,3742987.27,0%-DGly,0,0,0,0,0.001332827,0.073976986,0.182228292,0.369616939,0.457090877,0.646849636,0.868886036,0.968073796,1,0.882439466,0.709717699,0.587296576,0.43061882,0.272858579,0.187303639,0.089729867,0.047397716,0.006940093,0.006728041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_H2O_DGlycerol_3_pos,H2O_DGly_3,0.2,2578082.19,0%-DGly,0,0,0,0,0.0064492,0.051487556,0.204067349,0.363457827,0.432754064,0.612141819,0.861394426,1,0.972930171,0.914454024,0.79824588,0.657875263,0.49751813,0.3280669,0.192450367,0.084512388,0.043233516,0.019859575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_75D2O_Glu_1_pos,75D2O_HGlu_1,0.5,2228926.55,75%-DGlu,0,0,0,0,0.008509886,0,0,0,0,0,0.009875461,0.003886335,0,0,0,0,0.023804227,0.028257907,0.068504337,0.115122482,0.181087417,0.21859604,0.220424146,0.2753581,0.175747338,0.126387486,0.139169008,0.051786213,0.04028652,0.028299091,0.082008998,0.170678233,0.325642633,0.430692439,0.625055629,0.77657763,0.878672773,0.952454273,1,0.851928815,0.852047135,0.629877964,0.444345332,0.326491653,0.189285715,0.066930039,0.016451714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265671818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 29:0,C34H68NO8P,DL_75D2O_Glu_2_pos,75D2O_HGlu_2,0.5,5679418.98,75%-DGlu,0,0,0,0.013838347,0.004851383,0.007321606,0.010114538,0,0,0,0.008809418,0.003693687,0,0,0,0.007923725,0.008101497,0.052616477,0.070335896,0.160479257,0.179655386,0.219164793,0.289440596,0.239210329,0.234240268,0.191783814,0.107608421,0.071859749,0.050142408,0.048489321,0.108540165,0.140640502,0.341802809,0.463901684,0.644342068,0.808791537,0.877064742,0.957342927,0.959758412,1,0.814189054,0.623956048,0.473174053,0.29000656,0.167270544,0.055108737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
